employee_id,full_name,role_raw,city_raw,department_raw,project_raw,is_payroll,employee_status,salary,hire_date,source_language
1739,Joshua Richardson,DATA ANALYST,Moskva,Information Technology,,True,terminated,87686.03,2019-11-22,ru
1740,Laura Bush,Project Manager,BERLIN,PMO,,True,active,109430.9,2021-11-22,en
1741,John Vaughn,project manager,"Dubai, UAE",İnsan Kaynakları,,False,Active,84197.94,2018-10-06,en
1742,Nicholas Terrell,Data Analyst,New York,PMO,,True,terminated,63864.48,2023-07-01,tr
1743,Dr. Julie Miller,HR ANALYST,LONDON,Human Resources,,True,Terminated,46625.11,2021-11-18,ru
1744,Ann Kennedy,Accountant,BERLIN,PMO,,False,active,53179.01,2020-01-24,ru
1745,Toni Miller,PROJECT MANAGER,"Dubai, UAE",ENG,,True,terminated,79211.57,2019-07-14,en
1746,Rebecca Edwards,CIVIL ENGINEER,DUBAI,PM,,True,terminated,81533.47,2018-01-29,en
1747,Greg Osborne,HR ANALYST,,PMO,,True,Active ,47565.19,2022-07-16,ru
1748,Jose Harrison,civil Engineer,MOSCOW,engineering,,True,terminated,83804.6,2016-07-27,en
1749,Jennifer Yu,HR Analyst,Istanbul ,engineering,,True,terminated,56776.06,2021-10-18,tr
1750,Donna Johnson,project manager,BERLIN,Human Resources,,True,ACTIVE,110126.69,2016-04-17,en
1751,Nicole Acosta,Project Manager,New York,finance,,True,Active,96530.63,2019-11-24,ru
1752,Amy Kennedy,various,moscow,Project Management,,False,active,66213.48,2018-03-24,tr
1753,Anthony Mooney,Accountant,new york,Finance,,True,active,57879.11,2023-03-21,tr
1754,Lori Mitchell,Civil Engineer,Istanbul ,human resources,,True,Active ,68774.11,2015-04-13,tr
1755,Jonathan York,Data Analyst,Istambul,IT,,True,Active,76719.78,2017-09-08,tr
1756,Casey Campbell,Accountant,London,FIN,,True,Terminated,67770.69,2018-02-13,en
1757,Alexis Rodriguez,ACCOUNTANT,Berlin,misc,,True,ACTIVE,54596.79,2023-03-01,en
1758,Kevin Hernandez,HR Analyst,LONDON,PMO,,True,Terminated,67342.0,2016-01-17,en
1759,Robert Green,HR ANALYST,London,Finance,,True,active,49861.28,2021-11-15,ru
1760,Kari Lloyd,Software Engineer,NYC,Fin.,,True,terminated,108895.29,2017-05-20,ru
1761,Grace Miller,civil Engineer,Berlin,HR,,False,ACTIVE,68239.76,2018-09-03,tr
1762,Timothy Moore,accountant,NYC,PM,,True,terminated,66892.99,2020-01-27,en
1763,Wyatt Townsend II,Accountant,istanbul,engineering,,True,Terminated,56667.23,2016-07-24,tr
1764,Mark Clark,Civil Engineer,london,HR,,True,Terminated,90269.85,2020-06-11,ru
1765,Haley May,CIVIL ENGINEER,Istanbul ,engineering,,True,Active ,92104.45,2021-08-15,en
1766,Audrey Jackson,software engineer,"London, UK",it,,True,terminated,118261.44,2017-08-02,tr
1767,Eric Reese,Accountant,Istanbul ,HR,,True,Active,62539.61,2022-03-18,en
1768,Kim James,Software eng.,ISTANBUL,it,,False,active,106998.3,2016-02-12,ru
1769,Karen Thomas,DATA ANALYST,istanbul,Fin.,,True,terminated,67896.32,2021-07-01,tr
1770,Alexandra Ho,PROJECT MANAGER,istanbul,HR,,True,Active,74142.19,2023-10-08,tr
1771,Michael Nixon,Project Manager,moscow,Fin.,,True,terminated,109118.57,2017-03-13,tr
1772,Amanda Hardin,Software eng.,Berlin,H.R.,,True,TERMINATED,68796.87,2019-09-09,en
1773,Tina Reynolds,accountant,Istanbul,it,,True,Terminated,62203.38,2016-06-24,en
1774,Shannon Rogers,data Analyst,Moscow,PMO,,True,Active ,71723.82,2017-03-23,tr
1775,Brett Pena,accountant,London,I.T.,,True,Active,69072.77,2017-06-22,ru
1776,Raymond Curry,Accountant,Moscow,finance,,False,active,78168.79,2017-10-03,tr
1777,Leah Lee,HR Analyst,berlin,Engineering,,True,Terminated,61467.64,2016-06-03,ru
1778,Michael White,Data Analyst,BERLIN,H.R.,,True,Terminated,57505.24,2016-07-25,en
1779,Megan Decker,SW Engineer,Moscow,Finance,,True,Active ,76959.29,2024-12-14,ru
1780,Brent Garcia,Project Manager,Moskva,project management,,True,terminated,115479.36,2018-07-10,ru
1781,Daniel Campbell,Accountant,Berlin ,PM,,True,TERMINATED,54940.6,2024-04-24,en
1782,Alexander Davis,project manager,moscow,project management,,False,TERMINATED,98374.13,2016-03-25,en
1783,Mary Houston,TBD,Dubai,project management,,True,terminated,80041.98,2017-06-01,ru
1784,Margaret Erickson,hr analyst,DUBAI,Engineering,,True,Terminated,61418.58,2018-04-13,ru
1785,Scott Anderson,Software eng.,London,unassigned,,False,ACTIVE,98783.91,2022-04-15,tr
1786,Stephanie Knight,Software Engineer,berlin,HR,,True,Active,112523.88,2022-11-20,ru
1787,Stephanie Dominguez,Software eng.,New York,PMO,,True,Active ,105959.11,2024-01-23,tr
1788,John Mayer,Civil Engineer,london,Human Resources,,True,active,88640.46,2020-08-23,ru
1789,Tammy Hill,HR Analyst,Istambul,finance,,True,Terminated,54525.64,2022-10-02,tr
1790,Steven Carrillo,Data Analyst,Berlin ,Project Management,,True,terminated,77404.02,2024-10-30,tr
1791,Christopher Jones,SW Engineer,Istanbul,I.T.,,True,active,74462.14,2021-04-28,en
1792,Janet Cook,CIVIL ENGINEER,New York,Human Resources,,False,Terminated,68799.22,2022-03-15,en
1793,Tyler Baker,Project Manager,Berlin,Engineering,,True,active,83596.96,2018-10-24,en
1794,John Mcfarland,ACCOUNTANT,dubai,finance,,True,ACTIVE,56517.24,2017-03-18,en
1795,Cassandra Vasquez,Accountant,Berlin,misc,,True,Terminated,64611.75,2016-09-25,ru
1796,Randy Robinson,software engineer,Dubai,project management,,False,terminated,98537.2,2019-09-27,en
1797,Susan Baldwin,Software eng.,Moskva ,Information Technology,,True,TERMINATED,98885.56,2024-10-02,en
1798,Benjamin Duncan,accountant,DUBAI,HR,,True,terminated,69308.71,2022-11-30,en
1799,Jeremy Mosley,HR Analyst,BERLIN,ENG,,True,ACTIVE,55004.49,2020-05-28,ru
1800,Martin Fitzpatrick,Accountant,Berlin,HR,,True,Terminated,68142.57,2015-01-27,en
1801,Deborah Graves,Software Engineer,BERLIN,engineering,,True,Terminated,101411.42,2019-02-28,tr
1802,Laura Robertson,HR ANALYST,Dubai,ENG,,False,Terminated,50963.83,2015-02-01,tr
1803,Katherine Graham,data Analyst,Berlin ,Engineering,,True,Active,82767.53,2016-04-19,en
1804,Priscilla Floyd,Hr Analyst,N/A,ENG,,False,terminated,60063.48,2016-08-02,tr
1805,April Finley,DATA ANALYST,new york,ENG,,True,terminated,88750.92,2022-10-04,tr
1806,Karen Bradley,data Analyst,"London, UK",İnsan Kaynakları,,False,Active ,67766.76,2023-08-19,ru
1807,Heather Maldonado,,LONDON,İnsan Kaynakları,,True,TERMINATED,55843.14,2016-09-15,en
1808,Mark Benjamin,Hr Analyst,new york,PM,,False,Active,47206.09,2022-11-21,en
1809,Joseph Woodward,Software Engineer,London,FIN,,True,terminated,86747.37,2018-09-08,en
1810,Joe Miranda,Software Engineer,Dubai,Human Resources,,False,terminated,67125.29,2022-07-04,ru
1811,Cassandra Williams,accountant,LONDON,Information Technology,,True,ACTIVE,65011.81,2017-02-04,en
1812,Connor Dominguez,accountant,NEW YORK,PMO,,True,Terminated,76887.4,2024-07-26,ru
1813,Lydia Howard,hr analyst,dubai,Engineering,,False,TERMINATED,61434.99,2018-06-25,ru
1814,Mark Moss,data Analyst,BERLIN,finance,,False,ACTIVE,83379.54,2015-03-27,tr
1815,Corey Cortez,data Analyst,London,HR,,False,ACTIVE,55843.07,2020-07-22,en
1816,Katherine Brown,HR ANALYST,london,human resources,,True,TERMINATED,54534.74,2015-02-22,en
1817,Elizabeth Ferguson,Civil Engineer,Moscow,İnsan Kaynakları,,True,Active ,84084.74,2015-07-03,en
1818,Joann Forbes,CIVIL ENGINEER,berlin,FIN,,True,active,64204.61,2019-09-05,ru
1819,Anthony French,hr analyst,Moskva,PMO,,True,Active,61859.48,2024-09-13,tr
1820,Bruce Roman,CIVIL ENGINEER,New York City,Fin.,,True,active,89526.57,2017-05-18,tr
1821,Judy Gregory,Software eng.,dubai,İnsan Kaynakları,,True,Active ,83864.03,2023-05-18,ru
1822,Brittany Riley,Software eng.,Istambul,it,,False,TERMINATED,112350.76,2024-09-20,en
1823,Amanda Thomas,HR Analyst,Berlin ,PMO,,True,terminated,58149.12,2022-05-05,ru
1824,Kaitlin Hardin,HR Analyst,dubai,PMO,,True,Active ,56096.33,2022-09-18,en
1825,Michael Anderson,project manager,"London, UK",H.R.,,True,active,99039.01,2016-07-09,ru
1826,Anthony Parker,n/a,NEW YORK,PMO,,True,Terminated,119336.48,2019-02-21,tr
1827,Joy Jackson,CIVIL ENGINEER,Berlin,Finance,,False,Active ,92888.98,2021-05-30,en
1828,Sabrina Rodriguez,project manager,Istanbul ,Fin.,,True,terminated,112075.68,2022-04-22,ru
1829,Robert Walker PhD,Project Manager,Moscow,it,,True,Active ,114449.68,2017-08-12,tr
1830,Robert Hendrix,civil engineer,Moskva,it,,True,Active,55527.71,2020-07-13,ru
1831,Erika Daugherty,DATA ANALYST,Istanbul ,H.R.,,True,Active,84784.37,2021-04-16,en
1832,Brenda Copeland,Software Engineer,london,Human Resources,,True,Active,116057.26,2017-11-29,tr
1833,Pamela Watkins,SW Engineer,Berlin ,finance,,True,ACTIVE,115823.15,2019-05-21,tr
1834,Bryan Thomas,project manager,BERLIN,PMO,,True,TERMINATED,109449.29,2017-06-15,ru
1835,Michael Tran,data Analyst,New York,Fin.,,True,Terminated,72993.97,2023-10-27,ru
1836,Timothy Williams,Data Analyst,berlin,Fin.,,True,Terminated,89252.31,2015-05-01,tr
1837,Ryan Salazar,CIVIL ENGINEER,"London, UK",Fin.,,True,Active,81017.78,2024-04-19,tr
1838,Alexis Tucker,ACCOUNTANT,NYC,Eng.,,False,TERMINATED,50713.38,2019-01-19,tr
1839,Christopher Davis,Software eng.,Moskva ,ENG,,False,active,77809.79,2017-03-14,tr
1840,Stacie Butler,data Analyst,MOSCOW,project management,,True,ACTIVE,82596.41,2017-09-16,tr
1841,Patricia Schwartz,PROJECT MANAGER,Moscow,project management,,True,terminated,103829.2,2018-11-07,en
1842,Mark Mills,project manager,dubai,IT,,True,terminated,76963.46,2022-07-16,tr
1843,Todd Bishop,hr analyst,istanbul,PM,,False,active,61420.51,2019-07-01,ru
1844,Christopher Porter,Accountant,Istambul,finance,,True,terminated,60318.38,2020-12-04,en
1845,Lori Patton,project manager,BERLIN,FIN,,True,TERMINATED,118839.96,2021-07-22,en
1846,Aaron Young,DATA ANALYST,New York,H.R.,,True,Terminated,78949.21,2019-09-08,en
1847,Joseph Davis,Software eng.,london,IT,,True,Active,90042.63,2018-07-24,ru
1848,Philip Fernandez,project manager,New York City,Eng.,,False,Active ,82876.93,2019-05-26,en
1849,Randy Hopkins,Software Engineer,Moskva ,IT,,True,Active ,116356.47,2015-10-30,ru
1850,Cory Hogan,project manager,"Dubai, UAE",HR,,True,TERMINATED,99508.65,2022-11-23,tr
1851,Tracy Wells,HR Analyst,"London, UK",Engineering,,True,terminated,58275.39,2018-11-10,en
1852,Michael Williams,HR ANALYST,DUBAI,Engineering,,True,Active ,46154.95,2017-08-30,en
1853,Dominique Hamilton,Project Manager,ISTANBUL,Eng.,,True,Terminated,100318.93,2015-04-10,tr
1854,Robert Chang,ACCOUNTANT,NYC,Engineering,,True,ACTIVE,76487.97,2015-06-06,tr
1855,Patrick Buckley,software engineer,dubai,Information Technology,,False,ACTIVE,74560.03,2021-10-13,en
1856,Richard Washington,HR Analyst,LONDON,H.R.,,False,Active ,60359.59,2024-03-13,tr
1857,Steven Griffith,accountant,istanbul,İnsan Kaynakları,,True,TERMINATED,73605.39,2020-06-05,en
1858,Erika Gonzalez,software engineer,moscow,Eng.,,True,TERMINATED,120278.77,2024-09-06,en
1859,Erika Maxwell,civil engineer,moscow,FIN,,False,active,80848.08,2021-03-23,tr
1860,Brent Rojas,Civil Engineer,Moskva,FIN,,True,TERMINATED,85449.3,2015-02-04,tr
1861,Jaime Walker,data Analyst,dubai,Fin.,,True,Terminated,73776.43,2020-08-30,en
1862,John Zamora,Software Engineer,Moscow,engineering,,True,active,85382.18,2021-02-12,ru
1863,Timothy Gibson,HR Analyst,istanbul,Human Resources,,True,terminated,64273.71,2023-06-09,tr
1864,Chad Cortez,software engineer,London,project management,,True,active,110591.89,2020-03-23,tr
1865,Vanessa Harris,Software Engineer,BERLIN,PMO,,False,active,73411.1,2020-04-25,en
1866,Michael Brown,PROJECT MANAGER,London,project management,,True,terminated,103564.59,2020-02-23,en
1867,Samuel Ellis,accountant,BERLIN,Human Resources,,True,TERMINATED,57786.25,2019-06-08,ru
1868,Greg Tanner,Hr Analyst,New York City,İnsan Kaynakları,,False,Terminated,55979.77,2022-07-30,tr
1869,Rachel Little,HR ANALYST,Berlin ,Eng.,,False,terminated,55043.13,2017-06-15,en
1870,Carolyn Cordova,software engineer,NYC,project management,,True,Active ,118505.68,2022-05-08,tr
1871,Angelica Vincent,Project Manager,New York City,HR,,True,terminated,80239.68,2015-10-21,ru
1872,Zachary Vargas PhD,data analyst,London,finance,,True,terminated,62936.75,2017-04-28,ru
1873,Nicholas Fitzgerald,SW Engineer,New York City,,,True,TERMINATED,90187.45,2021-03-07,tr
1874,Garrett Riley,accountant,Istanbul,HR,,True,TERMINATED,69220.89,2023-08-02,ru
1875,Leslie Hernandez,Data Analyst,berlin,Engineering,,True,terminated,75940.85,2019-03-25,tr
1876,Abigail Baird,civil Engineer,dubai,IT,,True,Active,66230.63,2016-04-12,ru
1877,John Mack,PROJECT MANAGER,"Dubai, UAE",H.R.,,True,TERMINATED,109502.93,2020-05-08,ru
1878,Joseph Mendoza,project manager,Berlin ,IT,,True,active,75518.94,2019-09-07,ru
1879,Samantha Chavez,civil Engineer,Berlin,IT,,True,Active ,87031.55,2024-08-29,en
1880,Justin Smith,Hr Analyst,MOSCOW,Engineering,,True,Terminated,49450.21,2018-06-03,tr
1881,Tiffany Anderson,Civil Engineer,london,Project Management,,True,Active ,92910.38,2024-03-26,en
1882,Matthew Davis,project manager,London,PMO,,True,active,110123.79,2024-05-23,en
1883,Eric Warner,PROJECT MANAGER,MOSCOW,I.T.,,True,active,100102.56,2019-01-03,tr
1884,Nicole Johnson,accountant,NYC,I.T.,,True,TERMINATED,79030.58,2021-02-23,en
1885,Raymond Sawyer,ACCOUNTANT,Istambul,finance,,True,Active,73315.87,2015-10-13,tr
1886,Richard Wood,DATA ANALYST,dubai,Finance,,True,Terminated,86661.13,2017-02-08,ru
1887,Mark Dalton,HR ANALYST,Moscow,Information Technology,,False,Terminated,50197.73,2018-07-09,ru
1888,Steven Cook,civil Engineer,Istanbul,it,,True,TERMINATED,68507.0,2022-10-20,tr
1889,Jeffery Nelson,HR ANALYST,NYC,Information Technology,,True,Active,56522.56,2023-07-12,en
1890,Kimberly Norton,Civil Engineer,unknown,IT,,True,Active ,72151.69,2022-12-04,ru
1891,Angela Gilmore,Data Analyst,Moskva,finance,,False,ACTIVE,76585.53,2024-01-29,en
1892,Amy Dougherty,SW Engineer,london,engineering,,False,terminated,100378.08,2018-04-29,tr
1893,Stacy Rodriguez,DATA ANALYST,new york,human resources,,False,ACTIVE,76032.3,2016-01-08,en
1894,Manuel Diaz,SW Engineer,"Dubai, UAE",HR,,False,ACTIVE,97174.53,2017-02-27,ru
1895,Justin Jones,Project Manager,moscow,finance,,True,active,111232.59,2023-09-30,en
1896,Christine Zavala,PROJECT MANAGER,Moskva,Fin.,,True,terminated,99681.62,2020-05-21,ru
1897,Brian Mendoza,accountant,"Dubai, UAE",PMO,,True,ACTIVE,66117.78,2022-01-04,tr
1898,Lauren Haley,HR ANALYST,Istanbul ,İnsan Kaynakları,,True,ACTIVE,66466.54,2020-09-29,tr
1899,Patrick Perez,HR ANALYST,ISTANBUL,project management,,True,Active,56816.0,2019-11-22,tr
1900,Derek Frazier,Project Manager,New York,Information Technology,,True,ACTIVE,98101.0,2018-09-12,ru
1901,Arthur Reed,project manager,MOSCOW,finance,,True,terminated,112628.24,2019-03-09,tr
1902,Mr. Bryan Mckinney,Accountant,New York City,human resources,,True,Terminated,59681.48,2015-07-03,ru
1903,Kim Carter,civil engineer,London,it,,False,Terminated,75346.35,2023-04-18,tr
1904,Rebecca Dougherty,Software eng.,Berlin ,PMO,,False,Terminated,110551.75,2024-10-12,ru
1905,Teresa Jones,Accountant,Berlin,HR,,False,active,72761.53,2023-01-11,ru
1906,Judith Miller,Project Manager,moscow,PMO,,True,TERMINATED,102630.96,2015-03-23,tr
1907,Donna Frye,PROJECT MANAGER,MOSCOW,PM,,True,Active,80374.36,2019-11-17,tr
1908,Donald Terry,project manager,BERLIN,HR,,True,Terminated,105370.47,2015-07-06,en
1909,Shaun Meyer DDS,civil Engineer,DUBAI,Eng.,,True,ACTIVE,59974.87,2024-09-01,tr
1910,Wayne Weaver,Software Engineer,Istanbul ,Fin.,,True,Terminated,116323.06,2022-04-03,ru
1911,Gregory Wallace,data Analyst,berlin,Project Management,,True,ACTIVE,62725.71,2024-07-14,en
1912,Dorothy Brown,Civil Engineer,"London, UK",I.T.,,True,ACTIVE,75148.6,2020-06-28,ru
1913,Crystal Meza,Civil Engineer,NEW YORK,PMO,,True,Terminated,57064.22,2022-08-17,ru
1914,Jennifer Cooper,ACCOUNTANT,Istanbul ,Fin.,,True,TERMINATED,57338.15,2017-03-14,en
1915,Erin Watkins,software engineer,New York City,Project Management,,True,terminated,122584.07,2024-12-08,ru
1916,Sarah Wallace,Hr Analyst,Istambul,Eng.,,True,TERMINATED,46028.5,2021-10-15,ru
1917,Carlos Clarke,Accountant,LONDON,PM,,True,TERMINATED,58557.79,2024-07-07,en
1918,David Washington,TBD,unknown,Finance,,True,Terminated,56882.99,2018-12-23,en
1919,Patricia Williams,HR ANALYST,NEW YORK,PM,,True,active,56779.61,2021-08-06,en
1920,Jesus Jackson,data analyst,Moscow,I.T.,,True,Terminated,80409.04,2018-11-07,en
1921,Michelle Mitchell,HR ANALYST,BERLIN,PM,,True,Active,48253.34,2022-07-11,en
1922,Sara Schwartz,ACCOUNTANT,moscow,Project Management,,False,active,57365.45,2024-03-31,ru
1923,Brittany Young,project manager,Moscow,Information Technology,,True,active,85914.08,2018-02-07,ru
1924,Eugene Martinez,Software eng.,London,,,True,terminated,114667.46,2023-03-22,tr
1925,Cody Hart,data analyst,"London, UK",misc,,False,TERMINATED,69144.06,2018-02-05,tr
1926,Evan Cooper,Data Analyst,???,Engineering,,True,Active ,65002.04,2021-12-27,tr
1927,Joshua Martin,TBD,london,Engineering,,True,terminated,74411.97,2024-09-23,en
1928,Thomas Sullivan,Project Manager,Istanbul ,IT,,True,terminated,84961.61,2021-10-16,ru
1929,Mr. Jimmy Flores Jr.,Data Analyst,New York,human resources,,True,TERMINATED,67507.21,2023-06-19,ru
1930,Vanessa Rivera,project manager,LONDON,???,,True,active,115933.66,2020-10-06,ru
1931,Kara Roberts,accountant,ISTANBUL,PM,,True,terminated,78069.95,2016-05-02,ru
1932,Veronica Berry,ACCOUNTANT,BERLIN,Finance,,True,TERMINATED,73809.59,2019-03-17,ru
1933,Keith Meadows,SW Engineer,NEW YORK,H.R.,,True,Active,126260.16,2021-05-31,en
1934,Michael Dennis,accountant,Berlin,human resources,,True,Terminated,53814.06,2016-10-05,en
1935,Brenda Pierce,Data Analyst,DUBAI,Information Technology,,True,active,73025.36,2015-12-23,ru
1936,James Randall,hr analyst,"Dubai, UAE",human resources,,True,TERMINATED,49894.43,2017-02-16,en
1937,Brandon Brown,software engineer,NYC,H.R.,,True,active,122719.96,2023-08-12,ru
1938,Lauren Walker,HR ANALYST,New York City,PMO,,False,Terminated,58959.04,2019-07-24,tr
1939,Diana Johnson,civil Engineer,BERLIN,finance,,False,TERMINATED,79724.95,2016-03-04,tr
1940,Jill Powers,civil engineer,"Dubai, UAE",Project Management,,True,Active,60359.9,2024-03-30,tr
1941,Jorge Lee,PROJECT MANAGER,istanbul,H.R.,,True,terminated,89051.44,2015-05-05,tr
1942,Larry Harding,data analyst,ISTANBUL,Project Management,,True,ACTIVE,59870.33,2022-02-08,ru
1943,Heather Hernandez,Civil Engineer,london,Eng.,,False,Active,93406.52,2018-10-23,tr
1944,Jaclyn Watson,Accountant,london,finance,,True,Active,52651.17,2018-09-18,tr
1945,Gregory Madden,civil Engineer,Berlin,???,,True,ACTIVE,61940.1,2024-07-02,ru
1946,Anita Luna,DATA ANALYST,LONDON,PMO,,True,active,57920.11,2019-11-20,ru
1947,Willie Lara,civil Engineer,DUBAI,Engineering,,True,TERMINATED,72256.61,2020-09-14,tr
1948,Robert Waller,Data Analyst,"London, UK",Fin.,,True,Active,88564.36,2024-06-16,tr
1949,Steven Taylor,Accountant,Moscow,human resources,,True,ACTIVE,67673.65,2023-06-15,tr
1950,Angelica Clark,HR ANALYST,Berlin,Engineering,,True,ACTIVE,58026.38,2021-04-13,en
1951,Sean Hatfield,ACCOUNTANT,DUBAI,Finance,,True,ACTIVE,66900.73,2016-06-08,tr
1952,Tyler Avila,data Analyst,Istanbul ,Finance,,True,terminated,83702.57,2019-06-02,ru
1953,Jason Rocha,data Analyst,Moskva ,Fin.,,True,Terminated,60223.74,2022-06-06,tr
1954,Justin Page,data analyst,dubai,engineering,,True,Active,68073.08,2019-10-16,tr
1955,Breanna Lopez,Software eng.,DUBAI,PMO,,True,Active ,117111.16,2021-06-11,ru
1956,Julian Williams,Civil Engineer,Berlin ,finance,,True,TERMINATED,92505.13,2018-09-12,tr
1957,Sandra Torres,PROJECT MANAGER,dubai,Information Technology,,False,Terminated,104291.56,2022-09-02,en
1958,Julie Johnson,data analyst,"London, UK",Finance,,True,Terminated,62840.69,2023-08-10,ru
1959,Dennis Blanchard,Accountant,"Dubai, UAE",Finance,,True,TERMINATED,57127.49,2017-04-26,ru
1960,Kaitlyn Valdez,Software Engineer,dubai,Human Resources,,True,active,86273.27,2018-02-24,en
1961,Jennifer Vasquez,PROJECT MANAGER,Istanbul ,finance,,True,Active ,97664.86,2022-05-06,tr
1962,Danielle Wilson,project manager,Moscow,IT,,True,Active,97677.44,2019-12-02,tr
1963,Zachary Jones,Software eng.,ISTANBUL,Information Technology,,True,ACTIVE,82716.77,2019-05-29,en
1964,Lauren Cunningham,data Analyst,Berlin ,PM,,False,Active ,77019.42,2023-11-24,ru
1965,Lori Alvarez,Data Analyst,Berlin,İnsan Kaynakları,,True,Terminated,76928.81,2015-06-24,en
1966,Barbara Hunt,accountant,moscow,finance,,True,Active ,76242.56,2017-01-17,ru
1967,Sarah Martin,Software eng.,new york,,,True,Terminated,65164.3,2024-04-23,ru
1968,Francisco Johns,ACCOUNTANT,Moskva ,IT,,True,Active ,61109.76,2016-01-29,ru
1969,Christopher Nelson,data analyst,berlin,finance,,True,Terminated,61224.51,2022-03-23,ru
1970,Thomas Kelly,Software eng.,N/A,Fin.,,True,Terminated,102852.68,2021-11-14,ru
1971,Joseph Mayer,Software eng.,dubai,finance,,True,terminated,91684.27,2024-04-22,tr
1972,Pamela White,Software Engineer,NEW YORK,H.R.,,True,terminated,88396.23,2015-07-15,en
