employee_id,full_name,role,city,department_id,is_payroll,employee_status,hire_date
2730,Robert Young,Accountant,New York,3,True,active,2015-05-02
2731,Elijah Wall,Accountant,Dubai,3,True,terminated,2018-02-13
2732,Lindsey Robinson,Software Engineer,London,4,True,active,2016-02-29
2734,David James,HR Analyst,Berlin,1,True,terminated,2019-12-12
2735,Jennifer Miller,Accountant,Istanbul,4,True,active,2024-05-09
2736,Jeffery Neal,HR Analyst,Berlin,2,True,terminated,2015-02-16
2737,Andrea Oconnor,HR Analyst,Berlin,2,True,active,2022-11-26
2738,Melissa Lee MD,Data Analyst,Moscow,3,True,terminated,2015-06-01
2739,Samantha Jacobs,Software Engineer,Berlin,5,True,terminated,2017-08-12
2740,Christian Riddle,Data Analyst,London,1,True,active,2016-01-31
2741,Alexander Munoz,Data Analyst,Berlin,3,True,terminated,2016-10-23
2742,Caleb Rodriguez,Data Analyst,Dubai,4,True,active,2016-05-01
2743,Andrea Bowman,Accountant,New York,3,True,terminated,2016-10-16
2744,Gavin Nelson,HR Analyst,Moscow,2,True,terminated,2015-04-16
2745,Courtney Smith,Data Analyst,Berlin,1,True,terminated,2019-09-02
2746,Wayne Gray,Accountant,Moscow,3,True,terminated,2022-12-18
2747,Timothy Thompson,Civil Engineer,New York,1,True,active,2023-02-24
2748,Elizabeth Nicholson,HR Analyst,New York,4,True,active,2020-02-01
2749,Joseph Graves PhD,Accountant,Dubai,3,False,active,2019-08-11
2750,Lisa Mosley,Data Analyst,Dubai,3,True,terminated,2015-10-02
2751,Travis Price,Project Manager,Dubai,2,True,active,2015-01-09
2752,Patrick Faulkner,Data Analyst,Moscow,3,True,terminated,2016-05-10
2753,Linda Atkinson,Software Engineer,Moscow,4,True,active,2022-12-04
2754,Cameron Smith,Software Engineer,Dubai,1,True,terminated,2021-05-21
2755,Brittney Martinez,Accountant,Berlin,3,True,active,2024-11-29
2756,Nicolas Brown,HR Analyst,Moscow,3,True,terminated,2018-01-22
2758,Lee Mann,Software Engineer,Dubai,1,False,active,2016-09-25
2759,William Lindsey,Software Engineer,Moscow,4,True,terminated,2022-04-24
2760,Desiree Patterson,HR Analyst,Dubai,5,True,active,2015-02-19
2761,Sierra Cervantes,Project Manager,Berlin,2,False,active,2022-04-30
2763,Erik Davis,Accountant,Istanbul,3,True,terminated,2024-05-22
2765,Anthony Paul,Accountant,London,3,True,terminated,2017-03-21
2766,Katherine Baxter,Data Analyst,New York,5,True,terminated,2018-02-09
2767,Jessica Romero,Data Analyst,London,3,True,terminated,2023-09-05
2768,Karen Robertson,Civil Engineer,Moscow,1,True,active,2024-06-02
2769,Dr. Melissa Sullivan DDS,Project Manager,Berlin,2,True,active,2023-03-01
2770,Nichole Klein,Project Manager,Berlin,3,True,active,2015-05-17
2771,Nicole Sanchez,Software Engineer,Dubai,1,True,terminated,2022-02-12
2772,Tiffany Morrow,Software Engineer,Moscow,1,False,terminated,2018-04-05
2773,Kelsey Lynch,Accountant,London,3,True,active,2024-01-26
2775,Kelly Walker,Data Analyst,New York,3,True,terminated,2018-03-15
2777,Jenny Gray,Civil Engineer,Istanbul,2,True,active,2017-02-02
2778,Brian Sloan,Project Manager,Moscow,5,True,terminated,2017-03-30
2780,Edwin Carter,Civil Engineer,Berlin,5,True,terminated,2016-08-04
2781,Oscar Carroll,Software Engineer,London,2,True,active,2021-10-23
2783,Samantha Johnson,Project Manager,Istanbul,5,True,active,2017-10-07
2784,Luke Freeman,HR Analyst,Moscow,2,True,terminated,2019-09-25
2785,Luis Murphy,Data Analyst,London,4,False,active,2017-10-08
2786,Aaron Zamora,Civil Engineer,London,4,True,terminated,2023-05-18
2787,Henry Garcia,Accountant,Istanbul,3,True,active,2020-02-11
2788,Bradley Robertson Jr.,Civil Engineer,New York,4,True,active,2015-05-23
2789,John Moore,Accountant,Dubai,2,True,terminated,2023-12-04
2790,Courtney Foster,Project Manager,New York,3,True,terminated,2017-09-28
2791,Jeffrey White,HR Analyst,Berlin,5,True,active,2022-06-17
2792,Ashley Gonzales,Software Engineer,Dubai,5,True,terminated,2017-05-31
2793,Candice Gomez,Accountant,London,2,True,terminated,2021-04-13
2794,Ian Harrell,Data Analyst,Dubai,2,True,active,2022-07-26
2795,Colton Williams,Accountant,Berlin,3,True,terminated,2024-09-13
2796,Patrick Santana,Civil Engineer,Moscow,5,True,active,2018-08-02
2798,Deborah Fisher,HR Analyst,New York,5,True,active,2021-08-10
2799,Rebecca Klein,Accountant,London,2,False,active,2022-04-26
2800,Phillip Macias,HR Analyst,New York,2,True,terminated,2023-10-29
2801,Tammy Cameron,Project Manager,London,5,False,active,2020-04-10
2802,Brian Rodriguez,Software Engineer,Moscow,5,True,active,2023-07-23
2803,Christopher Porter,Data Analyst,Dubai,4,True,terminated,2022-05-12
2804,Cynthia Gregory,Project Manager,Dubai,2,True,terminated,2024-12-22
2805,William Mclaughlin,Software Engineer,London,3,True,active,2019-05-01
2806,Dylan Tucker,Data Analyst,Dubai,1,True,active,2017-08-26
2808,Danielle Wang,Data Analyst,London,1,False,active,2019-05-12
2809,Wendy Wright,Data Analyst,Moscow,5,False,terminated,2017-03-11
2810,Christina Mccarthy,Project Manager,Dubai,2,True,terminated,2019-12-10
2811,Meredith Shaw,Project Manager,London,3,False,active,2021-09-29
2812,Willie Garza,Software Engineer,New York,5,True,active,2019-05-21
2813,Crystal Anderson,Software Engineer,Berlin,4,True,active,2020-05-28
2814,William Hickman,Accountant,Dubai,5,False,active,2022-06-22
2816,Jason Torres,Accountant,Dubai,2,True,active,2023-02-22
2817,Crystal Rogers,Software Engineer,New York,4,True,terminated,2018-08-07
2818,Jordan Schneider,Civil Engineer,London,5,True,active,2019-07-10
2819,Derrick Ramirez,Accountant,New York,1,True,active,2024-03-27
2820,Jason Flores,Software Engineer,London,3,True,active,2024-04-22
2821,Andrew Williams,HR Analyst,Dubai,4,True,active,2020-05-18
2822,Christy Kennedy,Accountant,Istanbul,4,False,active,2017-09-30
2824,Heidi Torres,Project Manager,Berlin,2,True,terminated,2018-07-22
2825,Adam Arnold,Software Engineer,Moscow,5,True,terminated,2018-12-04
2826,Erin Figueroa,Data Analyst,London,5,True,terminated,2023-11-21
2827,Richard Rice,HR Analyst,Berlin,1,True,active,2015-11-22
2828,Matthew Clark,Software Engineer,Istanbul,3,True,terminated,2020-10-27
2830,Barbara Willis,Civil Engineer,New York,3,True,active,2024-10-02
2831,Martha Lee,HR Analyst,Moscow,2,True,terminated,2020-04-18
2832,Tammy Jones,HR Analyst,Berlin,5,True,active,2020-04-11
2833,Grace Swanson,Software Engineer,Dubai,4,True,active,2017-10-09
2835,Joshua King,HR Analyst,Moscow,2,True,active,2018-12-27
2836,Sarah Meadows,Software Engineer,London,3,True,active,2020-02-23
2837,Stephanie West,HR Analyst,New York,5,False,terminated,2015-05-21
2838,Susan Jones,Project Manager,Dubai,1,True,terminated,2022-01-10
2839,Timothy Gordon,Accountant,Istanbul,5,True,active,2019-08-02
2840,Kyle Horton,HR Analyst,London,2,True,terminated,2024-09-13
2842,Melissa Yang,Civil Engineer,Berlin,5,True,terminated,2016-05-21
2843,Michael Berg,Software Engineer,London,2,True,terminated,2020-01-13
2844,Carol Christensen,Civil Engineer,Dubai,3,True,terminated,2022-09-20
2846,Clinton Moore,Civil Engineer,Berlin,2,True,terminated,2017-09-29
2848,Joy Zimmerman,Software Engineer,Dubai,1,False,active,2021-03-18
2849,Elizabeth Robinson,Software Engineer,Istanbul,4,True,terminated,2022-10-21
2850,Kristen Jackson,HR Analyst,Berlin,2,True,terminated,2023-05-05
2851,David Williams,HR Analyst,London,5,True,active,2021-11-14
2853,Richard Day,Civil Engineer,Istanbul,1,False,active,2015-02-26
2854,Rodney Nichols,Accountant,Berlin,4,True,active,2022-08-14
2855,Gregory Jacobs,Civil Engineer,Berlin,3,True,terminated,2016-09-26
2856,Bradley Thornton,Software Engineer,Istanbul,1,True,terminated,2020-08-02
2857,Miranda Ortiz,Project Manager,Dubai,4,False,active,2020-07-24
2858,Erika Brown,Software Engineer,London,3,True,terminated,2016-03-05
2859,Samantha Robinson,Project Manager,Istanbul,3,True,active,2024-05-30
2860,Cassandra Bonilla,Project Manager,Moscow,4,False,terminated,2021-08-30
2861,Veronica Osborne,Software Engineer,New York,3,True,active,2018-01-11
2862,Ashley Reese,Project Manager,Istanbul,1,True,terminated,2019-10-29
2863,Matthew Berg,Civil Engineer,Istanbul,2,True,terminated,2022-01-18
2865,Derrick Perkins,Data Analyst,Istanbul,3,True,active,2020-01-23
2866,Nicole Moore,Software Engineer,Istanbul,4,True,terminated,2016-05-21
2867,Nicholas Richardson,Data Analyst,Dubai,4,True,terminated,2015-10-26
2869,Scott Lopez,HR Analyst,London,2,True,terminated,2015-03-02
2870,Nicholas Holland Jr.,Accountant,Istanbul,1,True,active,2016-01-28
2871,Christopher Long,Project Manager,Moscow,4,True,active,2020-08-13
2872,Andrea Jones,Civil Engineer,Dubai,2,True,terminated,2017-12-01
2873,Terry Waller,Data Analyst,New York,1,True,terminated,2019-06-15
2874,Joseph Acosta,Project Manager,Istanbul,2,True,active,2016-08-22
2875,Lindsey Gray,Civil Engineer,Dubai,2,False,active,2024-12-24
2876,Ronald Hines,Data Analyst,London,4,True,active,2019-03-13
2877,Amanda Wright,Software Engineer,Berlin,4,False,active,2020-02-01
2878,Charles Burton,HR Analyst,New York,5,True,active,2023-12-05
2879,Vincent Rosario,Software Engineer,London,2,True,terminated,2017-08-04
2880,Noah Morgan,Project Manager,London,5,True,active,2017-11-14
2881,Christina Castillo,Accountant,Moscow,5,True,terminated,2023-10-31
2882,Jill Martin,Accountant,New York,3,True,active,2019-10-22
2883,Christopher Brown,Software Engineer,London,5,True,terminated,2021-01-19
2884,Lori Martinez,Data Analyst,New York,1,True,active,2023-11-25
2885,Ashley Phillips,Project Manager,New York,5,False,active,2016-04-18
2886,Sara Thomas,Civil Engineer,Moscow,4,True,active,2019-04-19
2887,Allison Simmons,Data Analyst,Dubai,1,True,active,2021-03-01
2888,Matthew Perez,Software Engineer,Istanbul,1,True,terminated,2018-10-01
2891,Brian Sosa,Software Engineer,London,1,True,terminated,2019-12-23
2892,Luis Wilson,Project Manager,Moscow,5,True,active,2021-12-06
2893,Tamara Huang,Civil Engineer,Dubai,2,True,terminated,2019-07-01
2894,Cassandra Moreno,Civil Engineer,Berlin,1,False,active,2020-08-13
2895,Meghan Hernandez,HR Analyst,New York,4,False,active,2021-06-06
2897,Brian Hendricks,Civil Engineer,London,1,True,active,2017-06-26
2899,Angela Smith,Software Engineer,Dubai,3,True,terminated,2017-04-22
2900,Brittany Rios,Civil Engineer,Dubai,3,True,terminated,2020-12-03
2901,James Griffith,Project Manager,Istanbul,1,True,active,2021-09-13
2902,Karen Jones,HR Analyst,Moscow,5,True,terminated,2017-02-10
2903,Tina Ramirez,Civil Engineer,Moscow,3,True,active,2022-04-29
2904,Zachary White,Data Analyst,Istanbul,4,True,active,2024-05-15
2905,Francisco Coleman,Civil Engineer,Dubai,4,True,active,2018-03-07
2906,Jennifer Leon,Project Manager,New York,2,True,active,2021-10-05
2907,Robert Valdez,HR Analyst,Moscow,4,True,active,2015-01-17
2908,Jason Crawford,Data Analyst,Istanbul,1,True,terminated,2019-01-08
2909,Kim Underwood,Civil Engineer,Berlin,3,True,terminated,2020-08-31
2911,Melissa Goodman,Software Engineer,Dubai,5,True,active,2016-07-25
2913,Alicia Grant DVM,Data Analyst,Moscow,2,True,terminated,2017-04-05
2915,Sharon Fuentes,Civil Engineer,Moscow,5,False,active,2024-06-30
2916,Charles Castaneda,Project Manager,Istanbul,5,True,terminated,2017-01-16
2917,Susan Sanchez,Software Engineer,Istanbul,5,True,active,2017-09-07
2918,Amy Taylor,Data Analyst,Moscow,1,False,active,2024-09-27
2919,Michele Bennett,Data Analyst,London,5,False,active,2021-04-03
2920,Vincent Watson,Civil Engineer,Istanbul,3,True,active,2020-10-27
2922,Sheila Johnson,Project Manager,Istanbul,4,True,active,2017-08-05
2924,Robin Hernandez,Project Manager,Moscow,2,True,active,2022-06-28
2925,Patrick Adkins,Civil Engineer,Istanbul,2,True,terminated,2023-04-04
2926,Elizabeth Jenkins,Software Engineer,Istanbul,1,True,active,2015-03-08
2927,Richard Dominguez,Data Analyst,London,4,False,active,2016-03-03
2928,Christopher Ibarra,Accountant,New York,2,True,terminated,2021-12-25
2929,Paul Gordon,Accountant,London,2,True,active,2018-03-20
2930,Ronnie Frazier,HR Analyst,Berlin,1,True,terminated,2018-01-10
2931,Kristen Gallegos,Civil Engineer,Istanbul,3,True,terminated,2019-12-12
2934,Vanessa Martinez,HR Analyst,Moscow,3,False,terminated,2019-02-24
2935,Manuel Robinson,Project Manager,Dubai,4,False,active,2022-08-15
2936,Paul Hansen,Project Manager,Moscow,1,True,active,2015-03-20
2939,Robert Lucas,Software Engineer,London,2,True,active,2016-01-01
2940,Brian Miller,Project Manager,Moscow,1,True,terminated,2016-03-21
2941,Sarah Johnson,Project Manager,Moscow,1,True,terminated,2019-05-06
2942,Joshua Jones,Data Analyst,Moscow,2,True,active,2020-09-19
2943,Nicole Parker,Project Manager,New York,4,True,active,2023-08-31
2944,Margaret Johnson,Project Manager,Moscow,4,True,terminated,2023-01-15
2945,William Cunningham,Accountant,Berlin,3,True,terminated,2021-02-07
2946,Rachel Williams,Data Analyst,London,5,False,terminated,2022-07-21
2947,Tony Smith,HR Analyst,London,5,True,active,2020-02-05
2948,Douglas Sanders,Project Manager,London,5,True,terminated,2021-08-06
2949,Paul Swanson,Software Engineer,Berlin,3,True,active,2020-07-25
2950,Michele Davis,Project Manager,Berlin,4,True,active,2023-03-25
2952,Brittany Matthews,Data Analyst,Moscow,3,True,terminated,2022-10-05
2953,Kevin Christian,HR Analyst,Berlin,4,True,terminated,2019-01-02
2955,Anna Higgins,Data Analyst,Dubai,2,True,active,2023-01-17
2956,Rhonda Pena,Software Engineer,Berlin,2,True,active,2020-03-18
2957,Candace Stuart,Data Analyst,Dubai,3,False,active,2018-12-24
2958,Monica Curtis,HR Analyst,London,4,True,terminated,2022-08-18
2959,Gloria Floyd,HR Analyst,Berlin,1,False,active,2015-09-11
2960,Isaac Chase,Software Engineer,Berlin,2,True,active,2016-08-02
2961,Steven Schroeder,Software Engineer,London,2,True,terminated,2018-12-14
2962,Daniel Bishop,Accountant,Berlin,1,False,terminated,2021-09-21
2963,Christian Burton,Civil Engineer,New York,3,True,active,2019-02-14
2964,Robert Thomas PhD,HR Analyst,London,4,True,terminated,2024-12-04
2965,Tracy Harrington,Software Engineer,Istanbul,5,True,terminated,2017-09-24
2966,Brandon Edwards,HR Analyst,Dubai,4,True,terminated,2018-12-14
2967,Candice Ramirez,Project Manager,Istanbul,4,True,terminated,2023-01-22
2968,Brandon White,Data Analyst,Dubai,5,True,active,2020-08-01
2969,Deanna Kennedy,Civil Engineer,London,1,True,terminated,2019-04-10
2971,Caleb Carroll,Data Analyst,Istanbul,3,True,terminated,2021-12-15
2973,Sylvia Anderson,Software Engineer,London,1,True,active,2020-01-22
2974,Ryan Crane,Civil Engineer,London,4,True,active,2015-07-01
2976,Shawn Fleming,Project Manager,Istanbul,4,False,terminated,2017-10-19
2977,Maria Figueroa,Civil Engineer,Berlin,3,True,active,2015-10-14
2978,Roberto Smith,Civil Engineer,Moscow,3,True,terminated,2023-06-27
2980,Benjamin Price,Data Analyst,Moscow,5,True,active,2020-08-05
2981,Brandon Owens,Software Engineer,Moscow,5,False,terminated,2020-06-30
2982,Stephanie Marshall,Data Analyst,Berlin,4,True,terminated,2023-05-17
2983,Nicholas Lowery,Software Engineer,Berlin,2,True,active,2022-05-18
2984,Patricia Gonzalez,Accountant,Istanbul,5,False,active,2016-09-05
2985,Evan Davies,Software Engineer,London,5,True,active,2022-07-14
2987,Christopher Harrison,Data Analyst,Moscow,3,True,active,2020-02-14
2988,Erica Johnson,Software Engineer,Moscow,4,True,terminated,2021-03-16
2989,Jamie Mayer,HR Analyst,New York,1,True,active,2017-06-28
2990,Jeffrey Kennedy,Accountant,London,3,True,active,2022-09-19
2991,Sean Cisneros,Civil Engineer,Dubai,5,True,active,2015-03-01
2992,Debra Reid,Software Engineer,Berlin,2,True,active,2020-02-18
2993,Benjamin Sullivan,Accountant,Istanbul,3,True,terminated,2021-06-03
2994,Michael Savage,Software Engineer,New York,4,True,active,2015-09-06
2995,Mckenzie Green,Project Manager,Istanbul,3,True,active,2017-04-16
2997,Paul Martin,Project Manager,Dubai,1,True,active,2021-10-31
2998,Jason Alvarez,Project Manager,Dubai,1,True,active,2015-07-28
3000,Michael Price,Civil Engineer,Dubai,3,True,terminated,2017-01-07
